Chinese,Pinyin,Meaning_English,Han_Viet,Nghia_Tieng_Viet,Cach_dung_trong_cau
朋友,péngyǒu,friend; CL:個|个[gè];位[wèi],bằng hữu,bạn bè,他是我的朋友。Anh ấy là bạn tôi.
碰见,pèngjiàn,to run into; to meet (unexpectedly); to bump into,bưng kiến,gặp/chạm mặt,碰见老师。Gặp thầy giáo.
披,pī,to drape over one's shoulders; to open; to unroll; to split open; to spread out,phi,khoác/đắp,披衣服。Khoác áo.
批,pī,to ascertain; to act on; to criticize; to pass on; classifier for batches; lots; military flights; tier (for the ranking of universities and colleges),phê,phê/chỉ trích,批评。Chỉ trích.
批评,pīpíng,to criticize; criticism; CL:個|个[gè],phê bình,phê bình,老师批评了我。Giáo viên phê bình tôi.
批准,pīzhǔn,to approve; to ratify,phê chuẩn,phê duyệt,批准申请。Phê duyệt đơn.
皮肤,pífū,skin; CL:種|种[zhǒng],bì phủ,da,皮肤很好。Da rất tốt.
皮鞋,píxié,leather shoes,bì hài,giày da,穿皮鞋。Đi giày da.
啤酒,píjiǔ,beer; CL:杯[bēi];瓶[píng];罐[guàn];桶[tǒng];缸[gāng],tì tửu,bia,喝啤酒。Uống bia.
疲劳,píláo,fatigue; wearily; weariness; weary,bì lao,mệt mỏi,感到疲劳。Cảm thấy mệt.
脾气,píqì,temperament; disposition; temper; CL:個|个[gè],tì khí,tính khí/tính tình,他脾气好。Tính anh ấy tốt.
匹,pǐ,ordinary person; classifier for horses; mules etc; classifier for cloth: bolt,thất,con (ngựa),一匹马。Một con ngựa.
篇,piān,sheet; piece of writing; bound set of bamboo slips used for record keeping (old); classifier for written items: chapter; article,thiên,(lượng từ cho bài viết),一篇文章。Một bài viết.
便宜,piányi,small advantages; to let sb off lightly; cheap; inexpensive,tiện nghi,rẻ,很便宜。Rẻ lắm.
骗,piàn,to cheat; to swindle; to deceive; to fool; to hoodwink; to trick,phiến,lừa,骗人。Lừa người.
片,piàn,thin piece; flake; a slice; film; TV play; to slice; to carve thin; partial; incomplete; one-sided; classifier for slices; tablets; tract of land; area of water; classifier for CDs; movies; DVDs etc; used with numeral 一[yī]: classifier for scenario; scene; feeling; atmosphere; sound etc,phiến,miếng mỏng,一片面包。Một lát bánh mì.
片面,piànmiàn,unilateral; one-sided,phiến diện,phiến diện/một chiều,片面看法。Quan điểm phiến diện.
飘,piāo,to float,phiêu,bay/phất,飘雪。Tuyết bay.
票,piào,ticket; ballot; bank note; CL:張|张[zhāng]; person held for ransom; amateur performance of Chinese opera; classifier for shipments and business transactions (topolect),phiếu,vé,一张票。Một vé.
漂亮,piàoliàng,pretty; beautiful,phiếu lượng,xinh đẹp,她很漂亮。Cô ấy rất đẹp.
频道,píndào,frequency; (television) channel,tần đạo,kênh (TV),电视频道。Kênh truyền hình.
品种,pǐnzhǒng,breed; variety; CL:個|个[gè],phẩm chủng,chủng loại/giống,新品种。Giống mới.
乒乓球,pīngpāngqiú,table tennis; ping-pong; ping pong; table tennis ball; CL:個|个[gè],banh bàn,bóng bàn,打乒乓球。Chơi bóng bàn.
凭,píng,to lean against; to rely on; on the basis of; no matter (how; what etc); proof,bằng,dựa/theo,凭经验。Dựa vào kinh nghiệm.
平,píng,flat; level; equal; to tie (make the same score); to draw (score); calm; peaceful; see also 平聲|平声[píng shēng],bình,phẳng/bằng,平地。Đất bằng phẳng.
平常,píngcháng,ordinary; common; usually; ordinarily,bình thường,bình thường,平常日子。Ngày bình thường.
平等,píngděng,equal; equality,bình đẳng,bình đẳng,人人平等。Mọi người bình đẳng.
平方,píngfāng,square (as in square foot; square mile; square root),bình phương,bình phương/mét vuông,平方米。Mét vuông.
平衡,pínghéng,balance; equilibrium,bình hành,cân bằng,保持平衡。Giữ cân bằng.
平静,píngjìng,tranquil; undisturbed; serene,bình tĩnh,yên tĩnh/bình tĩnh,心情平静。Tâm trạng bình tĩnh.
平均,píngjūn,average,bình quân,trung bình,平均水平。Mức trung bình.
平时,píngshí,in normal times; in peacetime,bình thì,thường ngày,平时很忙。Thường ngày rất bận.
苹果,píngguǒ,apple; CL:個|个[gè];顆|颗[kē],bình quả,táo,我吃苹果。Tôi ăn táo.
评价,píngjià,to evaluate; to assess,bình giá,đánh giá,客观评价。Đánh giá khách quan.
瓶子,píngzi,bottle; CL:個|个[gè],bình tử,chai/lọ,一瓶子水。Một chai nước.
破,pò,broken; damaged; worn out; to break; split or cleave; to get rid of; to destroy; to break with; to defeat; to capture (a city etc); to expose the truth of,phá,vỡ/hỏng,杯子破了。Cái ly vỡ rồi.
破产,pòchǎn,to go bankrupt; to become impoverished; bankruptcy,phá sản,phá sản,公司破产。Công ty phá sản.
破坏,pòhuài,destruction; damage; to wreck; to break; to destroy,phá hoại,phá hoại/phá hủy,破坏环境。Phá hoại môi trường.
迫切,pòqiè,urgent; pressing,bách thiết,cấp bách/khẩn thiết,迫切需要。Cần khẩn thiết.
葡萄,pútáo,grape,bồ đào,nho,吃葡萄。Ăn nho.
普遍,pǔbiàn,universal; general; widespread; common,phổ biến,phổ biến,很普遍。Rất phổ biến.
普通话,pǔtōnghuà,Mandarin (common language); Putonghua (common speech of the Chinese language); ordinary speech,phổ thông thoại,tiếng phổ thông,说普通话。Nói tiếng phổ thông.
朴素,pǔsù,plain and simple; unadorned; simple living; not frivolous,phác tố,giản dị/mộc mạc,生活朴素。Sống giản dị.
七,qī,seven; 7,thất,bảy,七个人。7 người.
期待,qīdài,to look forward to; to await; expectation,kỳ đãi,mong đợi/chờ đợi,期待结果。Mong đợi kết quả.
期间,qījiān,period of time; time; time period; period; CL:個|个[gè],kỳ gian,khoảng thời gian,假期期间。Trong kỳ nghỉ.
妻子,qīzǐ,wife; CL:個|个[gè],thê tử,vợ,他有一个妻子。Anh ấy có một người vợ.
骑,qí,to ride (an animal or bike); to sit astride,kỵ,cưỡi/đạp (xe),骑自行车。Đạp xe đạp.
其次,qícì,next; secondly,kỳ thứ,tiếp theo/thứ hai,其次是。Tiếp theo là.
其实,qíshí,actually; in fact; really,kỳ thực,thực ra/thật ra,其实我不知道。Thật ra tôi không biết.
其他,qítā,other; the others; else; other than (that person); in addition to the person mentioned above,kỳ tha,khác,其他人。Người khác.
其余,qíyú,the rest; the others; remaining; remainder; apart from them,kỳ dư,phần còn lại,其余的人。Những người còn lại.
其中,qízhōng,among; in; included among these,kỳ trung,trong đó,其中一个。Một trong số đó.
奇怪,qíguài,strange; odd,kỳ quái,lạ/kỳ lạ,真奇怪。Thật kỳ lạ.
奇迹,qíjì,miracle; miraculous; wonder; marvel,kỳ tích,kỳ tích/phép màu,创造奇迹。Tạo ra kỳ tích.
起床,qǐchuáng,to get up,khởi sàng,dậy,我七点起床。Tôi dậy lúc 7 giờ.
起飞,qǐfēi,to take off (in an airplane),khởi phi,cất cánh,飞机起飞了。Máy bay cất cánh rồi.
起来,qǐlái,beginning or continuing an action; upward movement; stand up,khởi lai,(trợ từ),站起来。Đứng dậy.
启发,qǐfā,to enlighten; to explain and arouse interest; to inspire; inspiration; heuristic (attributively); to teach; CL:個|个[gè],khải phát,khơi gợi/khai phát,启发思维。Khai phát tư duy.
企图,qǐtú,attempt; CL:種|种[zhǒng],khí đồ,âm mưu/cố gắng,企图成功。Cố gắng thành công.
企业,qǐyè,company; firm; enterprise; corporation; CL:家[jiā],khí nghiệp,doanh nghiệp,大企业。Doanh nghiệp lớn.
气氛,qìfēn,atmosphere; mood,khí phân,không khí/bầu không khí,热烈气氛。Không khí sôi nổi.
气候,qìhòu,climate; atmosphere; situation; CL:種|种[zhǒng],khí hậu,khí hậu,气候很好。Khí hậu rất tốt.
汽油,qìyóu,gas; gasoline; CL:升[shēng],khí du,xăng,加汽油。Đổ xăng.
千,qiān,thousand,thiên,một nghìn,一千块。1000 tệ.
牵,qiān,to pull (an animal on a tether); to lead along; to hold hands,khiên,kéo/dắt,牵着手。Nắm tay.
千万,qiānwàn,ten million; countless; many; one must by all means,thiên vạn,nhất định/tuyệt đối,千万别忘了。Nhất định đừng quên.
铅笔,qiānbǐ,(lead) pencil; CL:支[zhī];枝[zhī];桿|杆[gǎn],yên bút,bút chì,用铅笔写字。Viết bằng bút chì.
谦虚,qiānxū,modest; self-effacing; to make modest remarks,khiêm hư,khiêm tốn,很谦虚。Rất khiêm tốn.
签证,qiānzhèng,visa; certificate; to certify; CL:個|个[gè],ký chứng,visa,办签证。Làm visa.
签字,qiānzì,to sign (a signature),thiêm tự,ký tên,签字同意。Ký tên đồng ý.
钱,qián,coin; money; CL:筆|笔[bǐ],tiền,tiền,我有很多钱。Tôi có nhiều tiền.
前面,qiánmiàn,ahead; in front; preceding; above,tiền diện,phía trước,前面有人。Phía trước có người.
前途,qiántú,prospects; future outlook; journey,tiền đồ,tương lai/triển vọng,光明前途。Tương lai tươi sáng.
浅,qiǎn,shallow; not deep; superficial,thiển,nông/cạn,水很浅。Nước rất cạn.
欠,qiàn,deficient; owe; to lack; yawn,khiếm,thiếu/nợ,欠钱。Nợ tiền.
枪,qiāng,gun; firearm; rifle; spear; CL:支[zhī];把[bǎ],thương,súng,开枪。Bắn súng.
墙,qiáng,wall; CL:面[miàn];堵[dǔ],tường,tường,白墙。Tường trắng.
强调,qiángdiào,to emphasize (a statement); to stress,cường điệu,nhấn mạnh,强调重要性。Nhấn mạnh tầm quan trọng.
强烈,qiángliè,intense; (violently) strong,cường liệt,mạnh mẽ/dữ dội,强烈反对。Phản đối mạnh mẽ.
抢,qiǎng,fight over; to rush; to scramble; to grab; to rob; to snatch,thương,giành/cướp,抢时间。Tranh thủ thời gian.
敲,qiāo,extort; knock; to strike; to knock (at a door); to hit,khaảo,gõ/đập,敲门。Gõ cửa.
悄悄,qiāoqiāo,quietly; secretly; stealthily,tiêu tiêu,lặng lẽ/thầm lặng,悄悄地走。Đi lặng lẽ.
桥,qiáo,bridge; CL:座[zuò],kiều,cầu,过桥。Qua cầu.
瞧,qiáo,look at,thường,nhìn/xem,瞧一瞧。Xem thử.
巧克力,qiǎokèlì,chocolate (loanword); CL:塊|块[kuài],xảo khắc lực,sô cô la,吃巧克力。Ăn sô cô la.
巧妙,qiǎomiào,ingenious; clever,xảo diệu,khéo léo/tinh xảo,方法巧妙。Phương pháp khéo léo.
切,qiè,to cut; to slice; tangent (math),thiết,cắt,切菜。Thái rau.
亲戚,qīnqī,a relative (i.e. family relation); CL:門|门[mén];個|个[gè];位[wèi],thân thích,họ hàng,我的亲戚。Họ hàng của tôi.
亲爱,qīnài,Dear or beloved (way of starting a letter),thân ái,thân yêu,亲爱的朋友。Bạn thân yêu.
亲切,qīnqiè,amiable; friendliness; gracious; hospitality; intimate; cordial; kind; close and dear; familiar,thân thiết,thân thiết/thân mật,态度亲切。Thái độ thân thiện.
亲自,qīnzì,personally,thân tự,tự mình/trực tiếp,亲自去。Tự mình đi.
侵略,qīnlüè,invasion; encroachment,xâm lược,xâm lược/xâm chiếm,侵略战争。Chiến tranh xâm lược.
勤奋,qínfèn,hardworking; diligent,cần phấn,cần cù/siêng năng,学习勤奋。Học tập cần cù.
勤劳,qínláo,hardworking; industrious; diligent,cần lao,cần cù/siêng năng,勤劳工作。Làm việc cần cù.
青,qīng,nature's color; green or blue; greenish black; youth; young (of people); abbr. for Qinghai province 青海,thanh,xanh,青草。Cỏ xanh.
清楚,qīngchǔ,clear; clearly understood; distinct,thanh sở,rõ ràng,我说得很清楚。Tôi nói rất rõ ràng.
青少年,qīngshàonián,an adolescent; a youth; young person; teenage; teenager,thanh thiếu niên,thiếu niên,青少年教育。Giáo dục thanh thiếu niên.
轻,qīng,light; easy; gentle; soft; reckless; unimportant; frivolous; small in number; unstressed; neutral,khinh,nhẹ,很轻。Rất nhẹ.
轻视,qīngshì,contempt; contemptuous; to despise; to scorn; scornful,khinh thị,coi thường/khinh thường,不要轻视。Đừng coi thường.
轻松,qīngsōng,gentle; relaxed,khinh tống,thoải mái/nhẹ nhàng,很轻松。Rất thoải mái.
青春,qīngchūn,youth; youthfulness,thanh xuân,tuổi trẻ/thanh xuân,青春年华。Tuổi thanh xuân.
清淡,qīngdàn,light (of food; not greasy or strongly flavored); insipid; slack (sales),thanh đạm,nhạt nhẽo/thanh đạm,口味清淡。Khẩu vị nhạt.
晴,qíng,clear; fine (weather),tình,trời nắng,今天是晴天。Hôm nay trời nắng.
情景,qíngjǐng,scene; sight; circumstances; CL:個|个[gè],tình cảnh,cảnh tượng/tình cảnh,动人情景。Cảnh tượng cảm động.
情况,qíngkuàng,circumstances; state of affairs; situation; CL:個|个[gè];種|种[zhǒng],tình huống,tình hình/tình huống,了解情况。Hiểu tình hình.
情绪,qíngxù,feeling; sentiment; CL:種|种[zhǒng],tình tự,tâm trạng/cảm xúc,情绪低落。Tâm trạng chán nản.
请,qǐng,to ask; to invite; please (do sth); to treat (to a meal etc); to request,thỉnh,xin/mời,请进！Mời vào!
请假,qǐngjià,ask for time off,thỉnh giả,xin nghỉ,我要请假。Tôi phải xin nghỉ.
请客,qǐngkè,give a dinner party; entertain guests; invite to dinner,thỉnh khách,mời khách,我请客。Tôi mời.
请求,qǐngqiú,request; CL:個|个[gè],thỉnh cầu,yêu cầu/thỉnh cầu,请求帮助。Yêu cầu giúp đỡ.
庆祝,qìngzhù,celebrate,khánh chúc,kỷ niệm/ăn mừng,庆祝节日。Kỷ niệm lễ hội.
穷,qióng,exhausted; poor,cùng,nghèo,他很穷。Anh ấy rất nghèo.
秋,qiū,autumn; fall; harvest time; a swing; surname Qiu,thu,thu/mùa thu,秋天到了。Mùa thu đến rồi.
球迷,qiúmí,soccer fan; crazy about ball sports; CL:個|个[gè],cầu mê,người hâm mộ bóng đá,足球球迷。Fan bóng đá.
区别,qūbié,difference; to distinguish; to discriminate; to make a distinction; CL:個|个[gè],khu biệt,sự khác biệt,有区别。Có khác biệt.
趋势,qūshì,trend; tendency,xu hướng,xu hướng/khuynh hướng,发展趋势。Xu hướng phát triển.
娶,qǔ,take a wife; to marry (a woman),thú,cưới vợ,娶妻。Cưới vợ.
取,qǔ,to take; to get; to choose; to fetch,thủ,lấy,取钱。Lấy tiền.
取消,qǔxiāo,to cancel; cancellation,thủ tiêu,hủy bỏ,取消计划。Hủy kế hoạch.
去,qù,to go; to go to (a place); to cause to go or send (sb); to remove; to get rid of; (when used either before or after a verb) to go in order to do sth; to be apart from in space or time; (after a verb of motion indicates movement away from the speaker); (used after certain verbs to indicate detachment or separation); (of a time or an event etc) just passed or elapsed,khứ,đi,我去学校。Tôi đi học.
去年,qùnián,last year,khứ niên,năm ngoái,我去年去中国。Tôi đi Trung Quốc năm ngoái.
去世,qùshì,to pass away; to die,khứ thế,qua đời/mất,爷爷去世了。Ông đã mất.
圈,quān,circle; ring; loop; classifier for loops; orbits; laps of race etc; CL:個|个[gè],quyên,vòng tròn,画圈。Vẽ vòng tròn.
全部,quánbù,whole; entire; complete,toàn bộ,toàn bộ,全部完成了。Hoàn thành toàn bộ rồi.
全面,quánmiàn,all-around; comprehensive; total; overall,toàn diện,toàn diện/toàn bộ,全面发展。Phát triển toàn diện.
权力,quánlì,(wield) power,quyền lực,quyền lực,政治权力。Quyền lực chính trị.
权利,quánlì,power; right; privilege,quyền lợi,quyền lợi,公民权利。Quyền lợi công dân.
劝,quàn,to advise; to urge; to try to persuade; exhort,khuyến,khuyên/khuyên nhủ,劝说。Khuyên bảo.
